Date,Date,Open,High,Low,Close,RFR Close Predictions,Polynomial Close Predictions,Ada Close Predictions
2018-12-28,17893.0,257.940002,261.910004,249.800003,256.079987,256.73348934873223,255.60198077753643,256.02675240677104
2018-12-31,17896.0,260.160004,270.100006,260.0,267.660004,267.15343910827073,267.01291586643697,267.00563961261827
2019-01-02,17898.0,259.279999,269.75,256.579987,267.660004,266.3784898520865,265.25364438482234,265.90265816617085
2019-01-03,17899.0,270.200012,275.790009,264.429993,271.200012,268.9094361136973,270.4295773892361,268.65640960699545
2019-01-04,17900.0,281.880005,297.799988,278.540009,297.570007,293.56165771564537,292.0419701147495,296.3839889750422
2019-01-07,17903.0,302.100006,316.799988,301.649994,315.339996,314.652037169006,312.6880212553614,314.2907414445196
2019-01-08,17904.0,319.980011,320.589996,308.01001,320.269989,312.6103271321873,312.63371203393274,311.8894354684386
2019-01-09,17905.0,317.709991,323.350006,313.5,319.959991,318.0227339725979,318.66123684715365,318.0875163437857
2019-01-10,17906.0,314.570007,325.369995,312.5,324.660004,322.0970950132847,320.99251130464404,323.493166337589
2019-01-11,17907.0,330.959991,341.089996,328.519989,337.589996,337.4163752790639,336.57817337309683,336.41366013751764
2019-01-14,17910.0,334.23999,335.480011,329.130005,332.940002,331.27642008687405,330.96963757163326,330.71601143343463
2019-01-15,17911.0,349.600006,357.220001,347.0,354.640015,353.728251130865,352.96833924510713,353.53894582968906
2019-01-16,17912.0,354.0,358.850006,348.109985,351.390015,353.66180411283455,353.30403681891227,353.69169851190856
2019-01-17,17913.0,349.5,355.790009,346.410004,353.190002,350.30777994640636,351.4929168720484,352.35480943072275
2019-01-18,17914.0,351.970001,353.0,336.730011,339.100006,339.5509726722593,343.17612115497514,340.2950412151465
2019-01-22,17918.0,334.890015,336.880005,321.029999,325.160004,328.1709388907441,327.6745694160156,326.9422190073996
2019-01-23,17919.0,328.25,331.75,318.600006,321.98999,322.0855298484401,324.5256418942294,323.11303349782935
2019-01-24,17920.0,320.600006,331.799988,319.0,326.670013,325.8187394772556,327.5876661174959,326.4585376006697
2019-01-25,17921.0,328.720001,340.0,328.51001,338.049988,337.79537927763965,336.4784732709944,336.49153384894146
2019-01-28,17924.0,334.700012,336.299988,328.880005,335.660004,331.5258747579835,331.3601394389508,329.86173473089815
2019-01-29,17925.0,335.869995,338.220001,328.149994,328.899994,330.84359991933997,332.164802018506,331.21122065989096
2019-01-30,17926.0,332.75,341.779999,330.799988,340.660004,338.32815574091353,337.6932794837143,337.19190136775217
2019-01-31,17927.0,339.679993,345.98999,338.089996,339.5,341.84217098253623,342.5020488190861,341.8419669542566
2019-02-01,17928.0,337.179993,346.839996,336.5,339.850006,342.11647012463857,343.30487358996567,342.12385206215333
2019-02-04,17931.0,342.600006,352.0,341.299988,351.339996,350.36445903222403,348.1663541914356,349.6085600150353
2019-02-05,17932.0,353.200012,360.0,352.899994,355.809998,357.91008222776696,357.07022382007403,358.00467345175576
2019-02-06,17933.0,357.0,357.040009,347.190002,352.190002,352.6155950741499,350.1971902894313,352.51731459749385
2019-02-07,17934.0,347.899994,348.75,339.019989,344.709991,343.79517054970904,342.29126367026424,343.0258802335636
2019-02-08,17935.0,338.0,348.0,338.0,347.570007,346.31972523260225,344.7642319624372,345.70047021133973
2019-02-11,17938.0,350.0,352.869995,344.809998,345.730011,347.3595420798761,348.01475241644124,347.5617267770953
2019-02-12,17939.0,348.089996,360.0,346.519989,359.970001,358.2082969025807,355.61231477006834,357.94935169061546
2019-02-13,17940.0,357.299988,359.600006,350.279999,351.769989,354.9055512609664,353.8573360824256,355.21925256573746
2019-02-14,17941.0,351.75,360.450012,348.329987,359.070007,357.5920258971002,355.5925975648281,357.21304546731585
2019-02-15,17942.0,358.470001,364.399994,355.5,356.869995,359.66418005871407,360.1969240793168,359.10665470536924
2019-02-19,17946.0,355.799988,365.0,355.320007,361.920013,359.75915755618234,361.5889271212384,359.7735768317176
2019-02-20,17947.0,364.850006,366.709991,356.700012,359.910004,361.0982481340823,360.4245679076839,360.28161833371536
2019-02-21,17948.0,360.029999,362.850006,353.880005,356.970001,357.3510834790907,357.4720748726792,357.9424860880503
2019-02-22,17949.0,360.339996,366.130005,360.049988,363.019989,361.95476504531973,363.3448366875422,362.3426021858121
2019-02-25,17952.0,367.01001,371.48999,363.790009,363.910004,366.61284708497277,367.36121538824807,366.225501723919
2019-02-26,17953.0,362.980011,365.700012,359.329987,364.970001,361.83939299242803,361.63644845406634,361.9652249975453
2019-02-27,17954.0,363.5,368.029999,359.799988,362.869995,363.91552387899634,363.6524073127914,364.31580992509896
2019-02-28,17955.0,362.470001,366.390015,357.709991,358.100006,360.5529240561858,361.5577245492502,360.9175393580473
2019-03-01,17956.0,362.26001,362.869995,354.690002,357.320007,357.228350546467,357.0929981717416,358.1134007664206
2019-03-04,17959.0,359.720001,362.25,348.040009,351.040009,353.5271913714502,354.0277543790942,353.50568731557456
2019-03-05,17960.0,351.459991,356.170013,348.25,354.299988,353.4772582977475,352.054586258804,353.66978655003635
2019-03-06,17961.0,353.600006,359.880005,351.700012,359.609985,358.3444172613725,356.1948944989811,358.55375740791646
2019-03-07,17962.0,360.160004,362.859985,350.5,352.600006,354.4281814214982,355.66563543714625,354.71132801910846
2019-03-08,17963.0,345.75,349.920013,342.470001,349.600006,348.5082588692943,345.8697806363797,348.089626475331
2019-03-11,17966.0,352.0,358.980011,350.029999,358.859985,356.3906535439023,355.15211443039175,356.72784242136737
2019-03-12,17967.0,359.369995,360.130005,353.799988,356.269989,356.7769194942852,355.38314582211376,357.1516280346462
2019-03-13,17968.0,355.809998,362.480011,352.769989,361.209991,358.8379117835571,358.1308582851235,359.01879326748957
2019-03-14,17969.0,360.5,363.839996,358.100006,358.820007,360.8134619743472,360.33894449357103,361.0667346520379
2019-03-15,17970.0,361.019989,364.0,358.890015,361.459991,361.8831721065,360.69558914955144,362.3767000463688
2019-03-18,17973.0,362.470001,370.970001,361.859985,363.440002,366.12961768164354,367.58261789309483,365.9331328760722
2019-03-19,17974.0,366.399994,366.959991,356.799988,358.779999,361.8859066921813,360.11776633275326,360.99496190797726
2019-03-20,17975.0,358.910004,375.899994,357.01001,375.220001,367.12149353895927,370.5049827571094,368.2111605171954
2019-03-21,17976.0,374.0,379.0,370.609985,377.869995,375.66068178971034,374.6800458230965,375.75542574264085
2019-03-22,17977.0,375.950012,376.429993,360.040009,361.01001,364.01482182595646,366.27421448857,363.36094044604783
2019-03-25,17980.0,359.0,367.040009,357.440002,366.230011,363.34451586751413,363.2386943560096,363.8780271958382
2019-03-26,17981.0,367.869995,368.380005,358.019989,359.970001,361.95074184193567,361.4107814535685,362.02797791591894
2019-03-27,17982.0,361.0,362.470001,350.369995,353.369995,354.4489723291874,354.96075511913364,354.2286672779226
2019-03-28,17983.0,354.48999,355.940002,349.200012,354.609985,352.201407277973,351.24432978150753,353.1440579209663
2019-03-29,17984.0,357.160004,358.25,353.709991,356.559998,355.941134910215,354.5655880760543,356.1365725617693
2019-04-01,17987.0,359.0,368.329987,358.51001,366.959991,365.0509063298184,364.8839540033189,365.4212508673072
2019-04-02,17988.0,366.25,368.420013,362.220001,367.720001,365.3996521157851,364.2354644327827,365.65950883128926
2019-04-03,17989.0,369.26001,373.410004,366.190002,369.75,369.01511576169935,369.4054202960364,370.7730766157641
2019-04-04,17990.0,370.070007,372.049988,362.399994,367.880005,366.4746606673749,365.9815686755176,365.8722936941511
2019-04-05,17991.0,369.0,369.799988,364.660004,365.48999,366.67250201140575,365.6622864832424,367.06789142094544
2019-04-08,17994.0,365.109985,365.940002,359.929993,361.410004,361.6372894178441,361.3695336709463,361.3840552884561
2019-04-09,17995.0,360.540009,366.73999,359.0,364.709991,363.29870615312313,363.2358745769488,363.1446231679559
2019-04-10,17996.0,365.790009,368.850006,362.25,363.920013,365.4929056655239,364.7821148141071,365.7445164964033
2019-04-11,17997.0,365.0,370.119995,360.809998,367.649994,365.79510658836546,365.3885834491068,366.03962401201744
2019-04-12,17998.0,360.690002,361.75,349.359985,351.140015,353.67584869352675,353.9405511948266,353.2307370631857
2019-04-15,18001.0,350.709991,352.209991,342.269989,348.869995,347.26580682457285,345.87039261058726,346.3280125875375
2019-04-16,18002.0,355.0,364.480011,352.720001,359.459991,359.94874177413345,360.0858703330213,360.6538005240371
2019-04-17,18003.0,365.049988,368.76001,350.600006,354.73999,355.79808683940564,358.88762965413287,355.7447253512804
2019-04-18,18004.0,355.0,360.410004,351.640015,360.350006,357.79558975845265,356.0952641656836,358.2602567140532
2019-04-22,18008.0,359.700012,377.690002,359.0,377.339996,372.79367683815235,372.7618462207354,375.0885560613826
2019-04-23,18009.0,375.450012,384.799988,374.709991,381.890015,380.36362592087823,381.17298359831216,381.1056183334605
2019-04-24,18010.0,381.070007,381.899994,373.269989,374.230011,375.45774447752825,375.9140876538107,376.23605160433334
2019-04-25,18011.0,374.48999,374.76001,365.700012,368.329987,368.89049693977944,368.36399441672165,370.0948670723181
2019-04-26,18012.0,368.350006,375.140015,366.23999,374.850006,371.8229149336694,371.2221778584013,372.56301794427117
2019-04-29,18015.0,373.679993,374.579987,369.119995,371.829987,371.38006939090747,370.2980460811246,372.17306284839174
2019-04-30,18016.0,369.559998,374.5,368.350006,370.540009,370.4139733676724,371.34196951011864,370.615103554855
2019-05-01,18017.0,374.0,385.98999,373.170013,378.809998,378.91655989346486,381.902358554855,379.73240564019665
2019-05-02,18018.0,378.0,383.5,374.51001,379.059998,378.2257317677899,379.0372101440623,378.34818332460424
2019-05-03,18019.0,381.529999,385.029999,378.269989,385.029999,380.3207829006148,380.9938084235466,381.3204409643423
2019-05-06,18022.0,377.690002,381.350006,376.0,378.670013,379.82745522420095,378.1202925772366,379.69157202881195
2019-05-07,18023.0,377.0,379.910004,365.809998,370.459991,371.60376271990947,371.8343277929167,371.23177644344213
2019-05-08,18024.0,367.920013,369.0,361.359985,364.369995,364.86280339769894,363.6604482894352,364.6423746484801
2019-05-09,18025.0,360.899994,364.200012,352.75,362.75,359.69221216442463,357.69803250821974,360.7042305014939
2019-05-10,18026.0,361.619995,365.26001,353.059998,361.040009,359.37723152290266,358.4878195842888,359.4205554822102
2019-05-13,18029.0,352.290009,354.26001,343.100006,345.26001,348.18496438309603,347.44941598307827,347.58649946652605
2019-05-14,18030.0,348.709991,349.950012,342.5,345.609985,346.0391308794192,344.8231301213656,345.74438718083024
2019-05-15,18031.0,343.339996,356.5,341.390015,354.98999,352.04739441721887,351.7294674709592,353.1178711900085
2019-05-16,18032.0,356.369995,364.0,353.940002,359.309998,359.1971039458763,359.8162567559797,360.0279641246489
2019-05-17,18033.0,356.390015,359.619995,353.790009,354.450012,355.94937604460813,356.04355109088635,356.5226647568851
2019-05-20,18036.0,351.230011,352.420013,345.399994,348.109985,348.0680533051387,347.4924827675452,348.30651748857986
2019-05-21,18037.0,350.950012,356.429993,349.929993,354.269989,353.86868684503366,353.3391121509443,355.1495602905727
2019-05-22,18038.0,358.01001,370.459991,357.299988,359.730011,364.2818331411335,366.4080655127867,361.66554583582035
2019-05-23,18039.0,355.5,357.420013,347.700012,352.209991,352.5176794730835,351.3348415163,352.8060944280266
2019-05-24,18040.0,355.410004,359.440002,353.790009,354.390015,355.9224255409032,356.2521236845756,356.5229839930576
2019-05-28,18044.0,354.390015,361.200012,353.649994,355.059998,357.0464140571803,358.0352111462522,357.4260877944002
2019-05-29,18045.0,353.600006,353.850006,345.899994,349.190002,348.96431779954304,348.0867964523794,349.6474540020186
2019-05-30,18046.0,350.549988,354.209991,348.299988,351.850006,351.98238523402017,350.7652042920819,351.922528107476
2019-05-31,18047.0,347.220001,349.339996,342.920013,343.279999,345.25119780521715,345.0766890233911,345.4560409798422
2019-06-03,18050.0,343.559998,347.660004,332.649994,336.630005,337.584879334631,339.6381402390096,338.4156885021838
2019-06-04,18051.0,345.0,353.609985,343.25,353.399994,351.30700643940895,349.6592247768321,351.4269438066109
2019-06-05,18052.0,354.380005,357.880005,348.709991,355.730011,353.71007481730555,352.6615835667152,354.2703940766905
2019-06-06,18053.0,354.839996,358.209991,352.089996,357.130005,356.7653445334851,354.53741194449265,356.57167471148693
2019-06-07,18054.0,357.390015,365.149994,355.690002,360.869995,361.48458188867363,361.32439889980515,360.60545245322515
2019-06-10,18057.0,363.649994,367.100006,349.290009,352.01001,353.35634317968015,357.31982680649344,353.10637748783023
2019-06-11,18058.0,355.0,357.579987,348.5,351.269989,352.35915373914673,352.0714513568745,353.1702464665732
2019-06-12,18059.0,351.820007,353.609985,343.230011,345.559998,347.73430555954656,347.1429070629327,347.52591318343195
2019-06-13,18060.0,347.230011,348.5,339.25,343.429993,344.0084285411078,342.44724371786504,343.2069963274036
2019-06-14,18061.0,341.630005,343.399994,336.160004,339.730011,338.8158888858552,338.5963883815735,339.3386803959002
2019-06-17,18064.0,342.690002,351.769989,342.059998,350.619995,350.15029790677903,348.3370063427052,349.4570761490688
2019-06-18,18065.0,355.570007,361.5,353.75,357.119995,357.11428141793976,357.906450594798,357.33811175693705
2019-06-19,18066.0,361.720001,364.73999,356.119995,363.519989,361.7573030191897,359.6131112046131,361.59960684726525
2019-06-20,18067.0,365.910004,370.119995,361.220001,365.209991,365.4401758906898,365.26857191116596,365.72563470544327
2019-06-21,18068.0,365.0,371.450012,365.0,369.209991,368.60742380855834,368.6986841733126,367.81209628101686
2019-06-24,18071.0,370.269989,375.0,370.200012,371.040009,372.97736566987436,372.4691666072589,372.62514313368484
2019-06-25,18072.0,370.75,371.0,358.290009,360.299988,362.4258452033867,362.6991704054626,362.5380484435741
2019-06-26,18073.0,361.600006,366.790009,361.600006,362.200012,363.0671107979347,364.24779244304284,363.15715314290566
2019-06-27,18074.0,363.200012,370.850006,363.200012,370.019989,367.93637747065634,367.913951413678,367.8456889761338
2019-06-28,18075.0,370.26001,371.540009,364.869995,367.320007,366.958240327354,366.77379414198356,367.001864848662
2019-07-01,18078.0,373.5,376.660004,372.0,374.600006,373.4910051547164,373.62073643370474,373.2108983651675
2019-07-02,18079.0,374.890015,376.0,370.309998,375.429993,373.90308762368403,371.6709011486114,372.8374521853619
2019-07-03,18080.0,376.690002,381.98999,375.839996,381.720001,380.49408143269676,378.94278698262474,379.8472585235857
2019-07-05,18082.0,378.290009,381.399994,375.559998,380.549988,379.43049753910833,377.71187709231805,379.74619878651276
2019-07-08,18085.0,378.190002,378.25,375.359985,376.160004,375.85875925260734,374.9925019992369,375.66584970197647
2019-07-09,18086.0,379.059998,384.76001,377.5,379.929993,380.23442421066585,381.27153947121053,381.472459578032
2019-07-10,18087.0,382.769989,384.339996,362.679993,381.0,376.9640325243569,371.8069063063718,378.69684493286525
2019-07-11,18088.0,381.100006,384.540009,378.799988,379.5,380.4994781066646,381.01642831877155,381.3388260411344
2019-07-12,18089.0,378.679993,379.73999,372.790009,373.25,374.66130805537796,374.72309859496227,374.7356697533543
2019-07-15,18092.0,372.940002,373.679993,362.299988,366.600006,366.55073393248745,366.24684688930745,366.5668803723531
2019-07-16,18093.0,370.089996,371.339996,364.920013,365.98999,366.90974512952556,366.694047817016,367.1271890473539
2019-07-17,18094.0,366.25,366.5,361.75,362.440002,361.9960459395879,362.3735482069415,362.4167036535609
2019-07-18,18095.0,323.76001,329.850006,320.299988,325.209991,325.0003247367142,325.4647993366468,325.10350339421865
2019-07-19,18096.0,323.399994,325.850006,314.230011,315.100006,317.22890649288746,319.05662788127813,316.88594787376127
2019-07-22,18099.0,312.0,314.540009,305.809998,310.619995,309.6238680003434,309.3229638601372,309.42106232200865
2019-07-23,18100.0,311.440002,313.5,306.0,307.299988,308.9229912729186,308.75261386531656,309.1135845338676
2019-07-24,18101.0,310.51001,319.98999,307.25,317.940002,316.63475357656233,315.2108655470199,315.9821758722772
2019-07-25,18102.0,318.859985,327.690002,316.299988,326.459991,325.4934381034533,323.35578889933754,324.6273252725494
2019-07-26,18103.0,328.790009,336.0,327.5,335.779999,331.5683470327318,332.5576571186526,330.1742204793653
2019-07-29,18106.0,335.980011,336.399994,328.769989,332.700012,331.861016478828,330.91649583544427,332.3925453738241
2019-07-30,18107.0,329.200012,329.649994,323.230011,325.929993,324.51141614583344,324.8294430852611,325.3240637390629
2019-07-31,18108.0,325.160004,331.769989,318.529999,322.98999,322.07783530517645,325.6412218838799,323.36147309883165
2019-08-01,18109.0,324.25,328.579987,318.73999,319.5,321.44854268290686,323.4001364733351,321.76734285484645
2019-08-02,18110.0,317.48999,319.410004,311.799988,318.829987,316.69383242035553,314.536748457943,317.0843163891688
2019-08-05,18113.0,310.959991,313.420013,304.679993,307.630005,308.9283518308876,308.1715518464436,309.3255835118691
2019-08-06,18114.0,310.579987,311.880005,305.299988,310.100006,309.9749905155488,307.3389864029495,308.7828864824436
2019-08-07,18115.0,302.559998,305.0,296.809998,304.290009,302.2406920837309,300.0558373515813,302.7342901169245
2019-08-08,18116.0,311.029999,316.359985,306.630005,315.899994,314.15632753839674,311.64006252264574,313.38191697025053
2019-08-09,18117.0,313.73999,316.640015,305.679993,308.929993,311.013134143107,310.3833852105642,310.8387003835324
2019-08-12,18120.0,305.459991,312.890015,303.23999,310.829987,309.00946402671457,308.9934412660968,309.36293156837706
2019-08-13,18121.0,309.769989,316.429993,308.160004,312.279999,313.90606046176595,312.9618426550469,314.2401109239911
2019-08-14,18122.0,308.01001,308.410004,298.01001,299.109985,300.44022072067867,301.55113440791877,301.3328681588952
2019-08-15,18123.0,299.5,300.630005,288.0,295.76001,293.8339484461653,292.89578133001055,293.3791468710764
2019-08-16,18124.0,298.859985,303.549988,296.269989,302.799988,298.86480001685277,299.9124426190907,299.6287061492022
2019-08-19,18127.0,306.25,311.75,304.75,309.380005,310.15025869316173,308.5329804336717,308.64579965170367
2019-08-20,18128.0,304.570007,305.0,297.679993,298.98999,300.54216978385574,299.77213674996597,301.1104043183073
2019-08-21,18129.0,301.609985,302.880005,296.200012,297.809998,298.8268011970972,298.30146118228834,299.33590633222695
2019-08-22,18130.0,298.649994,300.329987,293.149994,296.929993,297.3579118546213,295.6479783251954,297.6860079769795
2019-08-23,18131.0,295.0,299.01001,290.320007,291.440002,292.41090980614973,294.39846000636163,293.2176717933881
2019-08-26,18134.0,295.23999,296.950012,292.5,294.980011,294.99356230200226,293.71595105000733,295.1760805655477
2019-08-27,18135.0,294.540009,296.769989,287.200012,291.029999,291.6660561432648,291.0507654040246,291.66517383207344
2019-08-28,18136.0,289.470001,292.820007,287.75,291.769989,291.409258827975,289.8762122353139,290.1980418776395
2019-08-29,18137.0,295.0,299.929993,294.98999,296.779999,297.46914542383803,297.6143434288764,297.41013546712895
2019-08-30,18138.0,298.779999,298.940002,290.850006,293.75,295.5184584641133,293.2277332990479,295.3611167813683
2019-09-03,18142.0,290.820007,293.899994,288.059998,289.290009,291.83401392771236,290.45134332168516,291.07612597877517
2019-09-04,18143.0,291.25,292.380005,286.51001,291.519989,289.6844898613982,288.20354243371196,289.0598619815814
2019-09-05,18144.0,285.320007,293.970001,282.790009,293.25,291.7698889124841,289.77597313764556,291.9425964793663
2019-09-06,18145.0,293.350006,293.350006,287.029999,290.170013,290.2929982049922,288.52030316738217,289.0255392381139
2019-09-09,18148.0,294.809998,301.549988,290.600006,294.339996,293.81879904214554,296.75271970534834,294.4260964926951
2019-09-10,18149.0,291.160004,297.170013,282.660004,287.98999,289.9383072396973,290.255879681381,290.28096514261307
2019-09-11,18150.0,285.700012,292.649994,284.609985,288.269989,288.8075811671609,289.47669941715026,289.5235063367264
2019-09-12,18151.0,288.100006,292.730011,286.600006,288.859985,289.25660392515664,289.7026138638679,289.42614289964297
2019-09-13,18152.0,290.609985,296.619995,290.040009,294.149994,293.1537528599447,293.85326482503297,293.41825505864546
2019-09-16,18155.0,294.230011,297.429993,289.779999,294.290009,292.41189592132383,293.06905679564045,292.1916681521084
2019-09-17,18156.0,294.5,299.149994,291.790009,298.600006,297.1340191004461,295.4685273226901,296.4149730148045
2019-09-18,18157.0,294.98999,296.049988,287.450012,291.559998,291.8468134788564,290.41005842482315,291.4948488801374
2019-09-19,18158.0,291.559998,293.809998,283.399994,286.600006,288.1064586453915,287.66743655937904,288.0663021460201
2019-09-20,18159.0,280.26001,282.5,266.0,270.75,271.1149584933393,273.20227872094944,272.08386086517476
2019-09-23,18162.0,268.350006,273.390015,261.890015,265.920013,265.95152791135496,267.7611885925353,266.1595782595264
2019-09-24,18163.0,262.5,265.0,252.279999,254.589996,256.2730815259637,257.82410086586594,256.4820929557242
2019-09-25,18164.0,255.710007,266.600006,253.699997,264.75,263.3099645580513,262.4081458438864,263.0904958008663
2019-09-26,18165.0,266.420013,268.049988,260.200012,263.309998,262.6155971748347,263.0917418566152,262.6628386207427
2019-09-27,18166.0,266.179993,267.440002,260.390015,263.079987,261.99601326095984,262.7658013707916,262.65572096485056
2019-09-30,18169.0,264.0,268.880005,262.779999,267.619995,267.50944640804033,266.0284245910049,267.15706790952487
2019-10-01,18170.0,267.350006,272.200012,264.029999,269.579987,267.40492101642803,268.2457019836095,267.31527097476436
2019-10-02,18171.0,263.609985,269.350006,262.190002,268.029999,267.6832650148517,266.2589062254682,267.02272270280207
2019-10-03,18172.0,267.779999,268.839996,257.01001,268.149994,265.558318949447,261.5893065597308,265.8107583288274
2019-10-04,18173.0,268.200012,275.480011,266.470001,272.790009,272.1488495375295,271.97000909813414,271.02600832316
2019-10-07,18176.0,271.98999,276.679993,271.279999,274.459991,273.7235016920735,274.1022385086604,272.2145069126169
2019-10-08,18177.0,273.029999,275.529999,270.640015,270.720001,271.6844450130474,272.41750031949624,271.12198763302524
2019-10-09,18178.0,270.019989,271.0,264.570007,267.529999,267.564986016952,266.5368625483931,267.86756576433424
2019-10-10,18179.0,265.970001,280.529999,265.029999,280.480011,269.7753436932627,276.2874453900407,270.90474895276145
2019-10-11,18180.0,284.799988,287.869995,282.339996,282.929993,285.10493524071825,284.59700651378387,284.4907713156889
2019-10-14,18183.0,283.929993,286.929993,282.0,285.529999,284.8965755658868,283.9476569476396,284.45242417031915
2019-10-15,18184.0,283.820007,285.869995,279.399994,284.25,282.9989869452677,281.73651304618676,282.41346073412535
2019-10-16,18185.0,283.119995,288.170013,280.73999,286.279999,285.5709898118822,284.63034336941155,284.2576390004289
2019-10-17,18186.0,304.48999,308.75,288.299988,293.350006,294.86230953108236,298.0542735179332,295.0932774965719
2019-10-18,18187.0,289.359985,290.899994,273.359985,275.299988,276.8456433354492,280.7773143254228,276.75600777172906
2019-10-21,18190.0,272.890015,279.940002,269.0,278.049988,274.3075959425085,275.32371653883604,275.607365462625
2019-10-22,18191.0,271.160004,275.410004,265.799988,266.690002,267.92821531821033,270.4732093541306,268.66009568636593
2019-10-23,18192.0,268.059998,273.920013,266.630005,271.269989,271.62879249443944,270.79195352423665,271.4439588899522
2019-10-24,18193.0,271.809998,274.019989,268.799988,271.5,271.28154572233746,270.6327219883207,271.64962615376265
2019-10-25,18194.0,270.679993,277.769989,270.179993,276.820007,272.0809271547559,274.9260044403636,271.683406614313
2019-10-28,18197.0,278.049988,285.75,277.350006,281.859985,282.12487142247204,282.68384015639236,281.9210457792692
2019-10-29,18198.0,281.869995,284.410004,277.549988,281.209991,280.827332996692,280.2568490155617,280.9617685396545
2019-10-30,18199.0,284.339996,293.48999,283.0,291.450012,289.0005129983515,289.84178481672143,289.5829676172254
2019-10-31,18200.0,291.0,291.450012,284.779999,287.410004,287.9325735728078,286.60811204924505,287.6838487092313
2019-11-01,18201.0,288.700012,289.119995,283.019989,286.809998,286.3837057492705,284.5717322603886,286.5474504489829
2019-11-04,18204.0,288.0,295.390015,287.160004,292.859985,292.74099507502314,292.27122398090955,293.32331521988726
2019-11-05,18205.0,289.98999,291.190002,286.309998,288.029999,288.5057151790729,287.5602374946936,288.6089418084992
2019-11-06,18206.0,288.190002,290.559998,285.839996,288.589996,288.2851240888863,287.44557220777807,288.6475421028561
2019-11-07,18207.0,290.700012,298.190002,288.269989,289.570007,292.04095119383254,294.21639344537914,291.6939802809458
2019-11-08,18208.0,288.730011,293.98999,287.51001,291.570007,292.3200527627355,291.00748905512665,292.1864868626889
2019-11-11,18211.0,289.160004,296.359985,288.5,294.179993,293.2496436369861,293.36204340955396,293.21875256231334
2019-11-12,18212.0,295.320007,295.350006,288.700012,292.01001,292.01395846716485,290.3530825063204,291.2601738871324
2019-11-13,18213.0,291.029999,293.410004,281.140015,283.109985,284.5376908755422,286.3439522015124,285.1954920114424
2019-11-14,18214.0,283.25,290.630005,283.220001,289.619995,288.33789683534843,287.9498635347592,288.809033452239
2019-11-15,18215.0,290.589996,295.820007,287.570007,295.029999,293.13231415830205,291.8958869335309,293.10878340277463
2019-11-18,18218.0,296.0,304.98999,293.279999,302.570007,300.4827992923389,300.6122550011366,300.78206922228213
2019-11-19,18219.0,304.01001,305.670013,298.519989,302.600006,302.60901072569305,300.98104024026014,302.0244199162987
2019-11-20,18220.0,301.01001,308.25,301.0,305.160004,304.5049311122831,305.55162213489723,303.6154559508963
2019-11-21,18221.0,306.0,312.690002,304.26001,311.690002,310.6603744658145,309.1599305339951,309.9333523520256
2019-11-22,18222.0,309.100006,311.399994,304.410004,310.480011,309.764344374516,307.0134328693074,308.8584142121078
2019-11-25,18225.0,308.829987,315.730011,305.25,315.549988,313.7774199165814,311.1966518844826,313.5870941858571
2019-11-26,18226.0,315.0,316.5,311.690002,312.48999,313.92725536423245,312.9446034479391,314.3810293235787
2019-11-27,18227.0,313.929993,316.820007,312.75,315.929993,315.7072333296878,314.1612940565076,316.910874106877
2019-11-29,18229.0,315.779999,316.619995,313.339996,314.660004,315.0305249772325,313.62163624591653,315.75265025294635
2019-12-02,18232.0,314.390015,314.390015,303.75,309.98999,308.14258600591387,307.241573596488,308.18753077260845
2019-12-03,18233.0,302.220001,307.359985,301.880005,306.160004,305.9653992813715,304.81792135997097,304.54464809451304
2019-12-04,18234.0,308.429993,308.429993,303.269989,304.320007,306.7152766890289,304.16357167818455,306.32540077188605
2019-12-05,18235.0,305.269989,306.480011,298.809998,302.859985,302.37945396406303,301.35153238185916,302.18122641163217
2019-12-06,18236.0,304.700012,307.850006,302.600006,307.350006,306.8607096552178,304.6955936950767,306.0967724185053
2019-12-09,18239.0,307.350006,311.48999,302.440002,302.5,308.4769118629106,306.70226875403887,307.3972266733486
2019-12-10,18240.0,296.119995,298.940002,292.019989,293.119995,294.8605301284231,294.81676446336087,295.0459245132434
2019-12-11,18241.0,294.48999,299.429993,294.200012,298.929993,298.2597561556224,296.96785180928595,297.5869170240347
2019-12-12,18242.0,295.670013,299.170013,295.059998,298.440002,298.2450819566855,296.7650373399646,297.76390252813076
2019-12-13,18243.0,298.5,301.799988,297.25,298.5,299.6302956293708,299.083974703482,300.4004530988474
2019-12-16,18246.0,300.850006,305.709991,298.630005,304.209991,303.6328867010377,302.23328552396276,302.2566633117324
2019-12-17,18247.0,307.359985,316.799988,306.600006,315.480011,314.8600713310607,313.3432270296784,314.8374396651123
2019-12-18,18248.0,316.26001,325.359985,315.600006,320.799988,323.64651638414733,321.98381726300073,322.6037611066724
2019-12-19,18249.0,324.5,332.829987,324.179993,332.220001,329.36576712138645,329.72982075684786,328.3906605809507
2019-12-20,18250.0,335.0,338.0,330.600006,336.899994,334.7145633881225,333.5801442833868,334.5687490289016
2019-12-23,18253.0,337.76001,337.950012,331.019989,333.100006,333.1092464042013,332.7435265703105,333.8868828074265
2019-12-24,18254.0,334.01001,335.700012,331.600006,333.200012,332.2352226280191,332.53064823984386,331.13363194080154
2019-12-26,18256.0,334.600006,336.459991,332.01001,332.630005,332.7850630851736,333.16794082194417,333.44349985608045
2019-12-27,18257.0,332.959991,333.820007,326.01001,329.089996,329.772248381296,328.4114753578245,329.32559272541926
